AA.DAfN,AW,DOI,F.FN
"University of Granada;; University of Granada;; University of Granada","paper;; software;; tool;; able;; reconstruct;; depth;; field;; objects;; two;; photographs;; obtain;; pseudo;; 3d;; model;; information;; system;; difference;; background;; foreground;; interesting;; elements;; stipple;; different;; ways;; needs;; almost;; user;; interaction;; simply;; align;; both;; indicate;; level;; detail;; according;; distance;; rest;; decided;; whereas;; professional;; illustrator;; more;; 20;; hours;; finish;; similar;; illustration;; just;; few;; seconds","10.4995/var.2012.4530","stippling;; software tool;; software;; non photorealistic rendering;; level of detail;; computer science;; computer graphics images;; computer graphics"
"SIP-MPV.;; GIAP-ICAC.;; Global Alacant;; University of Clermont-Ferrand","carencia;; chronological;; urban;; change;; evaluation;; territorial;; context;; archaeological;; project;; whose;; application;; digital;; methodologies;; ibero;; roman;; oppidum;; territory;; prominent;; last;; ten;; years;; twofold;; research;; employed;; gis;; analyses;; photogrammetrical;; modelling;; past;; landscapes;; multispectral;; imagery;; scientific;; dissemination;; enhanced;; aerial;; photogrammetry;; 3d;; virtual;; develop;; hypothetical;; reconstruction;; city;; walled;; area;; general;; benefited;; same;; time;; helped;; developing;; heritage;; value;; both;; site","10.4995/var.2012.4527","urban change;; photogrammetry;; geography;; archaeology;; archaeological research"
"Tecnalia;; Tecnalia;; University of Valladolid;; University of Valladolid","cultural;; heritage;; documentation;; become;; priority;; institutions;; organizations;; charge;; management;; conservation;; one;; approach;; international;; standards;; citygml;; data;; model;; applied;; representation;; 3d;; semantic;; information;; objects;; paper;; introduces;; methodology;; currently;; followed;; adispa;; project;; basically;; consists;; three;; steps;; generate;; store;; modeled;; besides;; analyses;; existing;; tools;; order;; share;; reuse;; exchange;; represented;; several;; applications;; modeling;; annotation;; visualization","10.4995/var.2012.4504","world wide web;; visualization;; semantic information;; reuse;; documentation;; data model;; cultural heritage;; computer science;; citygml;; annotation"
"Universitat Rovira i Virgili","show;; paleobiological;; heritage;; archaeological;; one;; orce;; region;; guadix;; baza;; basin;; scientific;; literature;; spanish;; olduvai;; abundant;; best;; preserved;; european;; continent;; earliest;; quaternary;; paleontological;; site;; venta;; micena;; 1;; 5;; ma;; archaeo;; sites;; fuente;; nueva;; 3;; barranco;; leon;; recorded;; evidences;; human;; presence;; western;; europe;; dated;; 4;; unfortunately;; little;; great;; public;; necessary;; begin;; techniques;; virtual;; palaeontology;; archaeology;; aim;; spread;; put;; value","10.4995/var.2012.4496","structural basin;; quaternary;; geography;; archaeology"
"Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares;; Universidad de las Islas Baleares","work;; presented;; prospective;; visualization;; efficiency;; 3d;; laser;; scanner;; tool;; applied;; elaboration;; preventive;; conservation;; plan;; ceramic;; done;; antoni;; gaudi;; josep;; maria;; jujol;; gothic;; cathedral;; mallorca;; usage;; technique;; enabled;; investigation;; regarding;; digital;; information;; storage;; metrology;; whole;; surface;; plastic;; elements;; ways;; determined;; creation;; multidisciplinary;; interactive;; database;; documental;; technical;; prescriptive;; content;; order;; compose","10.4995/var.2012.4528","piedra;; information storage;; humanities;; engineering;; elaboration"
"University of Alcalá;; University of Alcalá;; University of Alcalá","area;; archeology;; university;; alcala;; developing;; over;; 5;; years;; 3d;; instruments;; recording;; archaeological;; buildings;; complex;; declared;; world;; heritage;; site;; 1998;; advantages;; weaknesses;; more;; traditional;; methods;; time;; allowed;; us;; combine;; different;; realization;; rapid;; orthorectification;; high;; resolution;; topographic;; reference;; total;; station;; optional;; vertical;; lift;; cad;; software","10.4995/var.2012.4531","world heritage;; total station;; topographic map;; orthophoto;; laser scanning;; engineering;; archaeology;; archaeological record"
"University of Granada;; University of Granada;; University of Granada;; University of Granada;; University of Granada;; University of Granada","geographic;; information;; systems;; gis;; allow;; us;; manage;; territory;; efficient;; flexible;; way;; management;; concerning;; cultural;; heritage;; set;; requirements;; similar;; processes;; documentation;; restoration;; preservation;; necessary;; locate;; wealth;; surface;; model;; working;; allowing;; editing;; displaying;; even;; analysing;; paper;; novel;; design;; system;; functionality;; above;; starting;; ideas;; methods;; borrowed;; adapted;; representations;; commonly;; field","10.4995/var.2012.4506","world wide web;; information system;; geographic information system;; documentation;; cultural heritage;; computer science"
";; ","nadie;; duda;; importancia;; tener;; correcta;; documentacion;; grafica;; como;; paso;; previo;; solo;; planificacion;; intervenciones;; sino;; tambien;; hora;; facilitar;; propia;; investigacion;; cientifica;; digitalizacion;; 3d;; es;; cada;; vez;; mas;; utilizada;; y;; su;; combinacion;; con;; otras;; tecnicas;; permite;; creacion;; modelos;; fotorealisticos;; fidedignos;; grandes;; capacidades;; para;; divulgacion;; presentamos;; dos;; experiencias;; virtual;; donde;; describen;; estados;; actuales;; yacimientos;; lienzos;; salon;; abd;; al;; rahman;; madinat;; zahra;; cordoba;; dolmen;; menga;; antequera;; malaga","10.4995/var.2012.4542","salon;; humanities;; art"
"Istituto di Scienza e Tecnologie dell'Informazione","digital;; technologies;; now;; mature;; producing;; high;; quality;; replicas;; cultural;; heritage;; ch;; artefacts;; research;; last;; decade;; shown;; impressive;; evolution;; consolidation;; acquiring;; 3d;; models;; scanning;; rendering;; interactive;; speed;; technology;; enough;; push;; us;; go;; beyond;; plain;; visualization;; assets;; devising;; tools;; able;; extend;; insight;; intervention;; capabilities;; revise;; current;; consolidated;; procedures;; management;; paper;; few;; experiences;; restoration;; conservation;; examples;; constitutes;; broad;; review;; different;; uses;; domain","10.4995/var.2012.4537","visualization;; simulation;; rendering;; data science;; cultural heritage;; computer science"
"University of Santiago de Compostela;; University of Santiago de Compostela;; University of Santiago de Compostela","paper;; first;; phase;; broad;; scope;; long;; term;; project;; named;; portico;; gloria;; virtual;; presented;; main;; objective;; create;; awareness;; concerning;; symbolism;; characteristics;; preservation;; extraordinary;; monumental;; ensemble;; trough;; utilization;; latest;; technologies;; 3d;; visualization;; reality;; augmented","10.4995/var.2012.4491","visualization;; visual arts;; virtual reconstruction;; virtual reality;; portico;; engineering;; augmented reality"
"Patronato de la Alhambra y el Generalife;; Patronato de la Alhambra y el Generalife;; Patronato de la Alhambra y el Generalife;; Patronato de la Alhambra y el Generalife;; Patronato de la Alhambra y el Generalife","sialh;; project;; aims;; set;; information;; system;; alhambra;; tool;; knowledge;; management;; dissemination;; monument;; world;; heritage;; unesco;; geographic;; gis;; integrates;; thematic;; databases;; process;; systems;; electronic;; records;; common;; framework;; methodology;; follows;; standard;; metrica;; v3;; software;; developments;; built;; free;; ensures;; interoperability;; addition;; development;; involves;; projects;; geocoding;; maps;; orthophotos;; publication;; augmented;; reality","10.4995/var.2012.4490","software development;; software;; library science;; interoperability;; information system;; geographic information system;; geocoding;; engineering;; cultural heritage management;; augmented reality"
"Autonomous University of Barcelona","simulating;; historical;; processes;; just;; archaeological;; material;; intend;; explain;; social;; causality;; micro;; macro;; levels;; target;; more;; artifact;; human;; society;; large;; existing;; virtual;; world;; artificial;; created;; own;; structure;; behavior;; possibility;; systems;; methodology;; scientific;; inquiry;; becomes","10.4995/var.2012.4489","virtual archaeology;; social system;; nightmare;; macro;; human society;; engineering;; causality;; artificial society;; archaeology"
"Instituto Andaluz del Patrimonio HistÃ³rico.IAPH","patrimonio;; paleontologico;; andalucia;; es;; riquezas;; culturales;; y;; naturales;; mas;; olvidada;; universidades;; administraciones;; espanolas;; despues;; anos;; esfuerzos;; algunos;; paleontologos;; decidimos;; que;; nuevas;; tecnicas;; difusion;; pueden;; ayudar;; entender;; valor;; este;; conocimiento;; nuestro;; entorno;; nuestra;; especie;; historia;; fosiles;; siempre;; ha;; sido;; bien;; acogida;; entendida;; por;; sociedad;; lo;; podemos;; decir;; publicas;; ante;; esta;; situacion;; grupo;; hemos;; decidido;; presentar;; proyecto;; difundira;; traves;; virtuales;; nuevos;; enfoques;; divulgativos;; seis;; bandera;; seran;; motivo;; estudio;; divulgacion;; con;; proximo;; iaph;; presentara;; natural;; cultural;; desde;; hace;; 500;; millones;; hasta;; nuestros;; dias","10.4995/var.2012.4492","humanities;; art"
"Universidade da Coruña;; Universidade da Coruña","geographic;; information;; systems;; gis;; provide;; large;; management;; capabilities;; feature;; visualization;; data;; over;; huge;; detailed;; three;; dimensional;; terrain;; exist;; limited;; wich;; useful;; desirable;; applications;; paper;; integration;; santi;; system;; areas;; geographical;; gvsig;; free;; software;; describe;; approach;; connect;; two;; applied;; project;; development;; excavation;; castro;; lanzada;; located;; galician;; coast;; spain","10.4995/var.2012.4508","world wide web;; visualization;; terrain;; information management;; geographic information system;; excavation;; computer science;; 3d terrain"
"Scanner Patrimonio e Industria;; University of Zaragoza","incorporation;; technologies;; geometric;; documentation;; cultural;; heritage;; must;; contribute;; application;; methods;; techniques;; both;; investigation;; diffusion;; apparent;; rate;; development;; technology;; together;; social;; immediacy;; allow;; establishment;; entire;; process;; procedures;; necessary;; types;; projects;; intends;; establish;; brief;; reflection;; state;; enquiry;; underlining;; one;; difficulties;; representation;; providing;; beginning;; point;; correct;; creativity;; innovation;; culture;; education","10.4995/var.2012.4497","sociology;; rate of development;; immediacy;; emerging technologies;; documentation;; digital preservation;; cultural heritage;; creativity;; aesthetics"
"Universitat d’Alacant;; Universitat d’Alacant","paper;; stratigraphic;; recording;; methodology;; presented;; practial;; experience;; lo;; boligni;; archaeological;; site;; allowed;; basis;; cenital;; stereo;; photo;; pairs;; digitalization;; interfacial;; surfaces;; high;; density;; point;; clouds;; renderization;; excavation;; went;; order;; obtain;; three;; dimmensional;; cummulative;; model;; tcm;; stratigraphical;; sequence;; exposed;; way;; easy;; affordable;; digital;; tools;; achieve;; massive;; data;; recovery;; integration;; cad;; gis;; environments;; opens;; possibilities;; everyday;; information;; treatement","10.4995/var.2012.4529","stratigraphy;; point cloud;; high density;; geology;; excavation;; digital photogrammetry;; archaeology;; archaeological record"
"University of Catania;; Arcadia University","paper;; deals;; project;; virtual;; reconstruction;; entire;; archaeological;; site;; sicilian;; archaic;; sanctuary;; acropolis;; polizzello;; mountain;; research;; program;; called;; developed;; order;; allow;; experience;; visiting;; interactive;; immersive;; 3d;; environments;; reconstructed;; set;; realistic;; landscape;; visit;; reality;; currently;; impossible;; still;; ongoing;; restoration;; works;; improving;; archaeologist;; hypotheses;; rituals;; performances;; carried;; votive;; objects;; offerings;; digitally;; recreated;; located;; original;; position;; avatar;; worshipper;; implemented;; model;; directly;; thanks;; literary;; sources;; collected;; one;; ordinary;; day;; furthermore;; application;; technique;; represents;; more;; frontier;; policies;; aimed;; promotion;; cultural;; heritage","10.4995/var.2012.4541","visual arts;; virtual reconstruction;; sicilian;; recreation;; humanities;; history;; frontier;; avatar;; archaeological heritage;; acropolis"
"University of Brighton;; University of Brighton","cada;; vez;; mas;; visitantes;; y;; profesionistas;; patrimonio;; cultural;; esperan;; tecnologias;; 3d;; es;; por;; esto;; que;; proyecto;; coform;; pretende;; hacer;; tecnologia;; sea;; realidad;; para;; sector;; esta;; desarrollando;; herramientas;; dirigidas;; diversos;; tipos;; usuarios;; investigando;; sobre;; cuestiones;; practicas;; su;; implementacion;; organizaciones;; comunicacion;; describe;; metodologia;; lograr;; asi;; como;; diferentes;; pruebas;; llevadas;; cabo;; tambien;; propone;; tres;; modelos;; ellas;; con;; detalle;; aunque;; estos;; resultados;; son;; preliminares;; espera;; contribuyan;; vea;; opcion;; sustentable","10.4995/var.2012.4539","political science;; humanities;; cultural heritage"
"SHUMLA Archeological Research and Education Center;; SHUMLA Archeological Research and Education Center;; Geo-Marine;; SHUMLA Archeological Research and Education Center;; SHUMLA Archeological Research and Education Center;; SHUMLA Archeological Research and Education Center","lower;; pecos;; canyonlands;; southwest;; texas;; northern;; mexico;; house;; complex;; compositionally;; intricate;; prehistoric;; rock;; art;; world;; unique;; nature;; incomparable;; richness;; cultural;; legacy;; imperative;; create;; permanent;; visual;; auditory;; textual;; archive;; future;; generations;; promote;; preservation;; resource;; education;; shumla;; recording;; project;; meeting;; digital;; documentation;; sites;; creation;; library;; data;; establishment;; comprehensive;; multi;; disciplinary;; research;; program;; continuation;; hands;; programs;; connect;; people;; ages","10.4995/var.2012.4535","rock art;; research program;; prehistory;; history;; digital library;; digital documentation;; archaeology"
"University of Vigo;; University of Vigo","following;; discovery;; roman;; domus;; mithreum;; pazo;; montenegro;; lugo;; city;; technologies;; implementation;; project;; recording;; spreading;; heritage;; carried;; temporary;; exhibition;; lucus;; augusti;; house;; knowledge;; virtual;; route;; architectural;; space;; reconstructed;; 3d;; shown;; audiovisual;; presentation","10.4995/var.2012.4536","montenegro;; exhibition;; art history;; art;; anastylosis"
"Okayama University;; Okayama University","shobuzako;; kofun;; located;; okayama;; prefecture;; western;; japan;; key;; hole;; tomb;; set;; low;; rolling;; hill;; dating;; 5th;; century;; ad;; stone;; chamber;; burial;; goods;; good;; condition;; looted;; presentation;; indicate;; case;; experimental;; 3d;; measuring;; techniques;; recording;; understanding;; structure;; layout;; layers;; show;; benefits;; problems;; basic;; remarks","10.4995/var.2010.4684","geology;; archaeology"
"ARPA-E;; ARPA-E;; ARPA-E;; ARPA-E","purpose;; communication;; introduction;; world;; augmented;; reality;; practical;; way;; conferring;; value;; archaeological;; sites;; make;; revision;; significant;; researches;; done;; field;; propose;; viewpoint;; mixed;; technology;; specific;; solution;; location;; strategic;; places;; finally;; conclude;; showing;; added;; advantages;; system;; archaeology","10.4995/var.2010.4685","simulation;; mixed reality;; humanities;; computer science;; augmented reality;; added value"
"University of Catania;; University of Salerno;; Soprintendenza BB.CC.AA. di Catania;; University of Catania;; University of Turin;; University of Catania","urban;; archaeology;; undoubtedly;; represents;; problematic;; branch;; archaeological;; research;; problems;; conservation;; promotion;; evidence;; significant;; example;; presented;; excavations;; carried;; superintendency;; cultural;; goods;; catania;; church;; sant;; agata;; al;; carcere;; located;; heart;; down;; town;; important;; discovery;; campaign;; part;; ruined;; archaic;; wall;; polygonal;; technique;; western;; side;; sacristy;; furthermore;; late;; hellenistic;; votive;; deposit;; pit;; contained;; two;; small;; jars;; lidded;; stamnos;; discovered;; stones;; fallen;; performed;; restoration;; special;; function;; building;; necessary;; quickly;; re;; open;; churches;; thereby;; hiding;; monuments;; public;; view;; perspective;; virtual;; museum;; project;; implemented;; equipe;; archaeologists;; information;; technologists;; archeomatica;; university;; order;; display;; discoveries;; covered;; location;; floor;; situ;; applying;; both;; laser;; scanner;; 3d;; modelling;; techniques","10.4995/var.2010.4686","virtual reconstruction;; urban archaeology;; sacristy;; public view;; humanities;; excavation;; cultural goods;; art;; archaeology;; archaeological research;; agata"
"INKLINK. Cultural Heritage Communication;; INKLINK. Cultural Heritage Communication;; INKLINK. Cultural Heritage Communication;; INKLINK. Cultural Heritage Communication;; INKLINK. Cultural Heritage Communication","questo;; contributo;; si;; focalizza;; l;; attenzione;; sulla;; ricostruzione;; grafica;; virtuale;; patrimonio;; sulle;; sensazioni;; che;; evoca;; nel;; fruitore;; messaggio;; culturale;; attua;; mediante;; collaborazione;; tra;; archeologo;; illustratore;; costituisce;; momento;; di;; verifica;; visiva;; dell;; interpretazione;; archeologica;; uno;; strumento;; comunicazione;; dato;; archeologico;; fruibile;; piu;; livelli;; cio;; avviene;; grazie;; allo;; scambio;; costante;; informazioni;; dati;; scientifici;; proposte;; il;; confronto;; ne;; deriva;; determina;; metodi;; le;; fasi;; avanzamento;; progetto;; metodo;; basa;; sull;; integrazione;; delle;; immagini;; 3d;; con;; disegno;; tradizionale;; ed;; finalizzato;; alla;; trasposizione;; modo;; tale;; da;; garantire;; duplice;; requisito;; soddisfazione;; estetica;; credibilita;; scientifica","10.4995/var.2010.4688","humanities;; art"
"Universidade da Coruña;; Universidade da Coruña;; Universidade da Coruña","potencial;; metaversos;; mundos;; virtuales;; tridimensionales;; multiusuario;; line;; donde;; usuarios;; crean;; sus;; contenidos;; que;; abarcan;; campos;; tan;; diversos;; como;; cultura;; ciencia;; educacion;; o;; recreacion;; patrimonial;; entre;; otras;; va;; mas;; alla;; actuar;; generador;; conexiones;; humanas;; y;; alojar;; actividades;; sociales;; compartidas;; abren;; posibilidad;; compartir;; experiencias;; vivenciales;; mismo;; lugar;; fisico;; virtual;; este;; articulo;; describe;; experiencia;; autores;; reconstruccion;; interactiva;; emblematica;; torre;; hercules;; coruna;; second;; life;; realizada;; con;; fines;; divulgativos;; incidiendo;; problematica;; encontrada;; soluciones;; tecnicas;; empleadas;; para;; su;; realizacion","10.4995/var.2010.4689","virtual architecture;; humanities;; art"
"University of Seville;; Arqueólogo;; Técnica Cartográfica Andaluza, S.A.","fines;; 2008;; llevo;; cabo;; excavacion;; arqueologica;; unico;; frente;; cantera;; locus;; que;; aun;; advertian;; claramente;; huellas;; extraccion;; antigua;; covachos;; almaden;; plata;; sevilla;; debe;; identificarse;; con;; mons;; marmorum;; citado;; algunas;; fuentes;; antiguas;; epoca;; romana;; fueron;; canteras;; mas;; importantes;; betica;; cuyos;; materiales;; utilizaron;; sobre;; todo;; pero;; asimismo;; otras;; zonas;; hispanas;; incluso;; norte;; africa;; mauretania;; tingitana;; lo;; interes;; patrimonial;; su;; conservacion;; y;; futura;; puesta;; valor;; excavo;; tecnicas;; trabajo;; dificultad;; documentacion;; grafica;; ha;; llevado;; plantear;; uso;; laser;; escaner;; para;; exhaustiva;; futuro;; proyecto;; difusion","10.4995/var.2010.4690","humanities;; cantera;; art"
"Junta de Castilla y LeÃ³n","examining;; potential;; techniques;; 3d;; virtual;; reality;; applied;; restitution;; historical;; architectural;; environments;; strategic;; tool;; history;; teaching;; justified;; two;; areas;; directly;; affect;; responsiveness;; pupil;; stimulating;; favorably;; toward;; learning;; attraction;; visual;; active;; interaction;; work;; parallel;; different;; concept;; computer;; designed","10.4995/var.2010.4694","virtual reality;; sociology;; simulation;; restitution;; humanities"
"University of Catania;; University of Catania;; University of Catania;; University of Catania;; University of Turin;; University of Catania","colossal;; torso;; god;; asclepius;; kept;; castello;; maniace;; spanish;; domination;; sicily;; now;; one;; significant;; examples;; roman;; statuary;; syracuse;; museum;; restoration;; celebrated;; 2008;; exhibition;; archaeological;; finds;; excavations;; castle;; statue;; centuries;; part;; architecture;; piece;; display;; large;; size;; frailty;; temporary;; move;; inadvisable;; decided;; plaster;; cast;; exhibited;; instead;; team;; archaeologists;; information;; technicians;; archeomatica;; project;; catania;; university;; able;; contribute;; task;; creating;; 3d;; model;; laser;; scanning;; techniques","10.4995/var.2010.4698","virtual reconstruction;; statue;; exhibition;; excavation;; art history;; art;; architecture"
"Departamento de Latín y Griego#R##N#IES “Señorío de Guardo” Guardo (Palencia). España","heritage;; society;; school;; interrelated;; constantly;; changing;; open;; times;; expand;; range;; today;; lead;; idea;; technological;; knowledge;; useful;; humans;; technology;; humanities;; contradictory;; effective;; partners;; learning;; technologies;; intertwined;; subjects;; field;; virtual;; archaeology;; tool;; encourage;; facilitate;; traditional;; important;; part;; innovative","10.4995/var.2010.4699","virtual archaeology;; traditional knowledge;; sociology;; media studies;; humanities;; emerging technologies;; cultural heritage"
"Arqueólogo;; TCA Geomática S.A.;; Junta of Andalusia","conjunto;; arqueologico;; carmona;; encuentra;; realizando;; proyecto;; investigacion;; recopilacion;; y;; mecanizacion;; nueva;; elaboracion;; toda;; documentacion;; grafica;; torno;; al;; yacimiento;; informacion;; anterior;; existente;; encontraba;; soportes;; sistemas;; poco;; accesibles;; para;; investigadores;; por;; tanto;; trabajos;; realizados;; han;; consistido;; fundamentalmente;; digitalizacion;; formacion;; infraestructura;; topografica;; sobre;; que;; apoyado;; todos;; procesos;; georreferenciacion;; levantamiento;; elementos;; componen;; anfiteatro;; tumbas;; rasgos;; arqueologicos;; registro;; tridimensional;; escaner;; 3d;; topografia;; detalle;; fotogrametria;; terrestre;; aerea;; este;; momento;; fase;; salidas;; graficas;; modelado;; resultante;; como;; resultado;; debe;; culminar;; con;; creacion;; sistema;; aglutine;; procesada;; vaya;; generando;; futuro;; su;; difusion;; web;; consumo;; interno;; parte;; gestores;; mismo;; tiempo;; pretende;; realizar;; explotacion;; virtuales;; permitan;; estudio;; sin;; necesidad;; acceso;; directo;; mediante;; infografias","10.4995/var.2010.4700","humanities;; carmona;; art"
"Polytechnic University of Valencia;; Polytechnic University of Valencia;; Polytechnic University of Valencia;; Polytechnic University of Valencia","three;; dimensional;; 3d;; documentation;; means;; laser;; scanning;; photogrammetry;; eases;; exhaustive;; recording;; right;; lecture;; cultural;; heritage;; objects;; order;; one;; hand;; adopt;; appropriate;; decisions;; interventions;; move;; forward;; generation;; virtual;; animated;; replicas;; great;; value;; smooth;; multimedia;; dissemination;; paper;; tackles;; different;; stages;; graphic;; visualization;; undertaken;; parpallo;; cave;; cova;; gandia;; valencia;; besides;; traditional;; surveying;; planimetric;; altimetric;; maps;; plotting;; palaeolithic;; set;; lights;; shadows;; photorealistic;; textured;; models","10.4995/var.2010.4701","visualization;; terrestrial laser scanning;; photogrammetry;; multimedia;; laser scanning;; documentation;; cultural heritage;; computer science;; computer graphics images"
"IDC Galicia;; Escola Universitaria Superior Gallaecia;; CIEFAL-ICOMOS","project;; cofinanced;; line;; ue;; interreg;; iiia;; focused;; one;; hand;; identification;; cataloguing;; valuation;; missing;; preserved;; components;; defensive;; fortifications;; located;; geographical;; area;; put;; virtual;; paths;; different;; system;; besides;; foundations;; laid;; development;; sustainable;; management;; plans;; property;; consequent;; strengthening;; local;; identities;; improvement;; tourist;; promotion;; popularization;; phase;; database;; website;; developed;; enriched;; military;; history;; experts;; announced;; conferences;; exhibitions","10.4995/var.2010.4718","valuation;; tourism;; sustainable management;; political science;; military history;; library science;; humanities;; fortress;; exhibition;; digitization"
"University of Granada;; University of Granada;; University of Granada","researchers;; dealt;; last;; decade;; digitizing;; reconstructing;; hand;; pottery;; elements;; fragments;; retrieved;; archaeological;; excavations;; studies;; huge;; variability;; manual;; processes;; usually;; leads;; wrong;; typological;; classification;; profile;; moreover;; orienting;; fragment;; final;; document;; bi;; dimensional;; picture;; displaying;; several;; measurements;; without;; defined;; standard;; respect;; appearance;; paper;; survey;; techniques;; developed;; group;; raise;; questions;; challenges;; still;; solved","10.4995/var.2010.4716","pottery;; history;; excavation;; archaeology"
"Profesor de Secundaria","presentation;; educational;; web;; www;; cabrerademarpatrimoni;; cat;; cabrera;; mar;; arqueologia;; patrimoni;; whose;; central;; objective;; disclosure;; general;; public;; especially;; elementary;; secondary;; students;; archeology;; heritage;; iberian;; roman;; medieval;; modern;; understandable;; make;; content;; value;; doubt;; educate;; values;; preservation;; thread;; characteristic;; element;; anastilosis;; virtual;; reconstruction;; archaeological;; sites;; throughout;; communication;; intended;; answer;; question;; teaching;; today","10.4995/var.2010.4722","virtual reconstruction;; humanities;; art"
"University of Jaén;; University of Jaén;; University of Jaén;; University of Jaén","nowadays;; information;; communication;; technologies;; fundamental;; tools;; disseminating;; archaeology;; shows;; number;; virtual;; museums;; internet;; possibilities;; offer;; paper;; proposes;; visualization;; prototype;; museum;; iberian;; art;; means;; stereo;; system;; both;; individual;; collective;; order;; increase;; authenticity;; sensation;; realism;; level;; observer","10.4995/var.2010.4719","visualization;; the internet;; realism;; multimedia;; information and communications technology;; emerging technologies;; dissemination;; computer science"
"Parque Arqueológico Minas de Gavà","gava;; mines;; archaeological;; park;; spain;; interpretative;; centre;; created;; order;; achieve;; global;; project;; prehistoric;; site;; oldest;; galleries;; europe;; construction;; building;; exhibition;; challenge;; opportunity;; think;; act;; communicate;; outstanding;; paper;; experience;; resources;; technological;; applications;; management;; communication","10.4995/var.2010.4677","prehistory;; exhibition;; art;; archaeology"
"Visualisation in Archaeology, 3â€™s Company","visualisation;; archaeology;; www;; viarch;; org;; uk;; three;; year;; research;; project;; funded;; english;; heritage;; established;; december;; 2007;; via;; principal;; mission;; commitment;; providing;; forum;; practitioners;; researchers;; contribute;; towards;; critical;; re;; assessment;; visualising;; data;; resulting;; archaeological;; paper;; overview;; aims;; objectives;; methodology;; future;; directions","10.4995/var.2010.4678","visualization;; engineering;; archaeology;; archaeological research"
"University of Geneva;; University of Geneva","propose;; integrated;; mixed;; reality;; methodology;; recreating;; ancient;; daily;; life;; features;; realistic;; simulations;; animated;; virtual;; human;; actors;; clothes;; body;; skin;; face;; augment;; real;; environments;; re;; enact;; staged;; storytelling;; dramas;; aim;; go;; traditional;; concepts;; static;; cultural;; artifacts;; rigid;; geometrical;; 2d;; textual;; augmentations;; allow;; 3d;; interactive;; augmented;; historical;; character;; event;; representations;; mobile;; wearable;; setup;; main;; contribution;; work;; extensions;; ar;; enabling;; technologies;; vr;; simulation;; kernel;; framework;; time;; clothed;; humans;; dynamically;; superimposed;; live;; camera;; input;; acting;; predefined;; historically;; correct;; scenario;; case;; actual;; site;; pompeii","10.4995/var.2010.4679","wearable computer;; virtual actor;; storytelling;; mixed reality;; kernel;; cultural artifact;; computer science;; computer graphics images;; clothing;; animation"
"CNR Institute of Technologies Applied to Cultural Heritage;; CNR Institute of Technologies Applied to Cultural Heritage","internet;; 2;; 0;; diffused;; approach;; enhancing;; creativity;; multimedia;; communication;; information;; sharing;; cooperation;; millions;; people;; world;; expressing;; interconnect;; co;; create;; digital;; contents;; share;; experience;; cyberspace;; possibility;; develop;; complex;; dynamics;; interaction;; inside;; virtual;; domain;; determining;; scenarios;; field;; cultural;; transmission;; paper;; two;; case;; studies;; presented;; integrated;; technologies;; robotics;; environment;; archaeology;; project;; supported;; italian;; ministry;; research;; rome;; collaborative;; environments;; web;; interpretation;; reconstruction;; 3d;; exploration;; archaeological;; contexts","10.4995/var.2010.4680","virtual machine;; the internet;; robotics;; multimedia;; information sharing;; cyberspace;; cultural transmission in animals;; cultural heritage;; creativity;; computer science;; artificial intelligence;; archaeology"
"Museo y Parque Arqueológico de Cueva Pintada;; Museo y Parque Arqueológico de Cueva Pintada","museum;; archaeological;; park;; cueva;; pintada;; galdar;; gran;; canaria;; promoted;; implementation;; virtual;; possibilities;; understanding;; site;; visiting;; public;; technologies;; solid;; historical;; research;; deep;; respect;; original;; remains","10.4995/var.2010.4681","geography;; archaeology;; archaeological research"
"Kaiserslautern University of Technology;; Kaiserslautern University of Technology;; Fraunhofer IGD, Department Virtual and Augmented Reality","mobile;; augmented;; reality;; ideal;; technology;; presenting;; information;; attractive;; comprehensive;; personalized;; way;; visitors;; cultural;; heritage;; sites;; one;; pioneer;; projects;; area;; certainly;; european;; project;; archeoguide;; ist;; 1999;; 11306;; developed;; ar;; early;; stage;; progresses;; done;; novel;; devices;; algorithms;; offer;; possibilities;; functionalities;; paper;; current;; research;; work;; discuss;; different;; approaches;; large;; focus;; visual;; aspects;; technologies;; namely;; tracking;; computer;; vision;; visualization","10.4995/var.2010.4682","visualization;; multimedia;; in situ visualization;; human computer interaction;; cultural heritage;; computer science;; augmented reality"
"Consejería de Educación de Sevilla;; Arqueóloga Municipal de Coria del Rio;; Ceres;; University of Seville;; University of Seville","castillo;; constantina;; es;; construccion;; realizada;; solo;; impulso;; pero;; partiendo;; previa;; camisa;; o;; antemural;; y;; con;; algunas;; fases;; constructivas;; posteriores;; menor;; relevancia;; datacion;; este;; edificio;; hay;; que;; situarla;; entre;; 1466;; 1474;; anos;; rodrigo;; ponce;; leon;; fue;; alcaide;; intervencion;; arqueologica;; ano;; 2006;; significo;; diagnostico;; yacimiento;; nivel;; arquitectonico;; arqueologico;; historico;; por;; todo;; ello;; estimamos;; trata;; ejemplo;; excelente;; para;; documentar;; graficamente;; geometria;; restos;; arqueologicos;; encontrados;; su;; relacion;; entorno;; manera;; mas;; fidedigna;; posible;; estas;; posibilidades;; alza;; han;; estimulado;; exigencia;; cada;; vez;; mayor;; toma;; datos;; geomaticos;; levantamientos;; topoarqueologicos","10.4995/var.2010.4687","humanities;; art"
