AA.DAfN,AW,DOI,F.FN
";; ;; ","research;; data;; increasingly;; perceived;; valuable;; resource;; appropriate;; curation;; preservation;; offer;; learning;; teaching;; knowledge;; transfer;; consultancy;; activities;; visual;; arts;; little;; none;; specialist;; institutions;; management;; policies;; infrastructure;; anecdotal;; evidence;; suggests;; practice;; ad;; hoc;; left;; individual;; researchers;; teams;; support;; guidance;; addition;; diverse;; complex;; digital;; resources;; found;; itself;; challenging;; led;; service;; centre;; university;; creative;; collaboration;; glasgow;; school;; art;; goldsmiths;; college;; london;; funded;; jisc;; kaptur;; project;; 2011;; 2013;; seeks;; address;; lack;; awareness;; explore;; potential;; systems;; discovering;; nature;; investigating;; current;; state;; developing;; model;; best;; applicable;; both;; departments;; multidisciplinary;; applying;; testing;; piloting;; four;; institutional;; partners;; utilising;; user;; requirement;; technical;; review;; paper;; outline;; selection;; system;; issues;; team;; encountered;; way","10.2218/ijdc.v8i2.273","visual arts;; the arts;; knowledge transfer;; knowledge management;; industrial arts;; data mining;; data management;; data as a service;; computer science;; best practice;; arts in education;; anecdotal evidence"
";; ","australian;; national;; data;; service;; ands;; working;; add;; value;; australia;; research;; environment;; 2009;; paper;; looks;; changes;; occurred;; over;; time;; role;; current;; state;; sector;; case;; studies;; selected;; institutions","10.2218/ijdc.v8i2.274","knowledge management;; institutional approach;; data as a service;; computer science"
";; ;; ","widespread;; understanding;; scientific;; researchers;; meant;; research;; data;; readily;; translate;; creative;; context;; part;; engagement;; university;; arts;; london;; ual;; via;; support;; jisc;; managing;; programme;; digital;; curation;; centre;; dcc;; partners;; worked;; towards;; acceptable;; practical;; definition;; institutions;; paper;; describes;; activities;; carried;; help;; pin;; down;; literature;; review;; short;; extended;; interviews;; interactions;; academic;; practitioner;; distillation;; one;; day;; workshop;; took;; place;; september;; 2012","10.2218/ijdc.v8i2.275","the arts;; digital curation;; data mining;; computer science;; arts in education"
";; ;; ;; ","work;; jisc;; managing;; research;; data;; programme;; rest;; uk;; higher;; education;; sector;; taking;; place;; environment;; increasing;; pressure;; funding;; order;; justify;; investment;; activity;; help;; make;; case;; more;; widely;; value;; investing;; time;; money;; management;; individual;; projects;; whole;; must;; able;; clearly;; express;; resultant;; benefits;; host;; institutions;; broader;; paper;; describes;; structured;; approach;; measurement;; description;; benefit;; funders;; researchers;; outline;; context;; discuss;; drivers;; challenges;; gathering;; evidence;; specify;; distinct;; aims;; outputs;; emerging;; types;; metrics;; explain;; way;; generated;; field;; share;; lessons;; learned;; progress;; date","10.2218/ijdc.v8i2.277","knowledge management;; higher education;; data management;; computer science"
"","paper;; overview;; elements;; create;; sustainable;; research;; data;; management;; rdm;; service;; summarises;; key;; learning;; lessons;; learnt;; university;; nottingham;; project;; researchers;; collective;; experiences;; three;; areas;; covered;; requirements;; gathering;; validation;; training;; creation;; website","10.2218/ijdc.v8i2.279","requirements analysis;; rdm;; knowledge management;; data mining;; data management;; computer science"
";; ","presenting;; paper;; international;; digital;; curation;; conference;; 2010;; entitled;; institutional;; approach;; developing;; research;; data;; management;; infrastructure;; university;; oxford;; come;; long;; way;; rdm;; policy;; tools;; training;; address;; phases;; lifecycle;; work;; now;; begun;; integrating;; elements;; unified;; whole;; aegis;; roll;; damaro;; project;; explain;; process;; motivation;; behind;; describes;; vision;; future;; introduce;; processes;; created;; tie;; individual;; components;; together;; chief;; datafinder;; hierarchically;; structured;; metadata;; cataloguing;; system;; enable;; researchers;; search;; locate;; datasets;; hosted;; variety;; different;; datastores;; repositories;; web;; 2;; services;; filing;; cabinets;; standing;; department;; offices;; able;; pull;; associate;; information;; databases;; plans;; intended;; cerif;; compatible;; designed;; so;; deployed;; levels;; contexts;; higher;; level;; instances;; harvesting;; lower;; enabling;; example;; academic;; deploy;; one;; instance;; harvested;; another;; turn;; national;; consider;; requirements;; embedding;; institution;; difficulties;; ensuring;; sustainability;; time;; funding;; endeavours;; limited;; shows;; indeed;; departments;; exposed;; true;; costs;; suboptimal;; solutions;; whereas;; centrally;; full;; visible;; off;; putting;; sell;; benefits;; furthermore;; distinction;; effectively;; divisional;; departmental;; order;; relevant;; applicable;; addressed;; principle;; practice;; planning;; piloting;; aspects","10.2218/ijdc.v8i2.287","web 2 0;; sustainability;; research information;; rdm;; metadata;; knowledge management;; digital curation;; data mining;; data management;; computer science;; academic department"
"Primary Care & Public Health Sciences;; Informatics;; ;; Primary Care & Public Health Sciences","task;; repurposing;; heterogeneous;; distributed;; data;; originally;; unintended;; research;; objectives;; trivial;; problem;; mappings;; may;; precise;; case;; clinical;; collected;; patient;; care;; medical;; fact;; repositories;; record;; differently;; means;; assumptions;; must;; transform;; records;; provenance;; document;; process;; taken;; place;; enable;; users;; warehouse;; utilise;; appropriately;; ensure;; future;; added;; another;; source;; transformed;; comparable;; approach;; reusable;; supportable;; software;; tools;; defined;; model;; transformation;; paper;; propose;; classification;; individual;; sub;; functions;; make;; overall;; enables;; meaningful;; generated;; automatically;; illustrate;; initial;; transformations;; alter;; information;; created","10.2218/ijdc.v8i2.262","software;; repurposing;; provenance;; patient care;; medical research;; data warehouse;; data mining;; computer science"
"","paper;; presented;; 8th;; international;; digital;; curation;; conference;; problematic;; future;; research;; data;; management","10.2218/ijdc.v8i2.276","knowledge management;; digital curation;; data management;; computer science"
";; ;; ","decades;; great;; deal;; effort;; spent;; creation;; resources;; currently;; several;; initiatives;; worldwide;; aim;; create;; interoperable;; sustainable;; research;; infrastructure;; integral;; part;; constitutes;; data;; tools;; researchers;; disciplines;; employ;; successful;; supporting;; needs;; communities;; intends;; cater;; depends;; number;; factors;; one;; factor;; relevant;; wider;; community;; visible;; greatest;; extent;; accessible;; usable;; practice;; durable;; availability;; properly;; regulated;; projects;; clarin;; nl;; directed;; creating;; language;; humanities;; netherlands;; curation;; service;; established;; order;; salvage;; field;; threatened;; lost;; context;; attention;; standards;; formats;; intellectual;; property;; rights;; consequently;; dcs;; role;; mediator;; bringing;; existing;; centres;; closer;; together;; article;; consists;; two;; parts;; first;; background;; work;; second;; illustrates;; describing;; actual;; collection;; learner","10.2218/ijdc.v8i2.278","usable;; spatial data infrastructure;; language learner;; knowledge management;; interoperability;; intellectual property;; data science;; data mining;; data curation;; computer science"
"","spring;; 2011;; uk;; digital;; curation;; centre;; dcc;; commenced;; programme;; outreach;; designed;; assist;; individual;; universities;; development;; aptitude;; managing;; research;; data;; paper;; describes;; approaches;; taken;; covering;; context;; institutional;; engagements;; discharged;; examining;; aims;; methodology;; processes;; employed;; explores;; worked;; why;; pitfalls;; encountered;; example;; outcomes;; identifiable;; predicted;; impact;; observing;; landscape;; constantly;; undergoing;; change;; concludes;; indication;; steps;; refit;; engagement;; evolving;; needs;; higher;; education","10.2218/ijdc.v8i2.282","outreach;; knowledge management;; higher education;; digital curation;; data mining;; computer science;; aptitude"
"UKOLN","common;; global;; research;; funding;; agencies;; 2011;; uk;; engineering;; physical;; sciences;; council;; epsrc;; published;; policy;; framework;; data;; mandate;; institutions;; fully;; compliant;; may;; 2015;; university;; bath;; strong;; applied;; science;; focus;; major;; funder;; paper;; jisc;; funded;; research360;; project;; shares;; experience;; developing;; infrastructure;; enable;; intensive;; institution;; achieve;; full;; compliance;; way;; support;; varied;; management;; needs;; both;; external;; stakeholders;; key;; feature;; ensure;; completion;; summer;; 2013;; newly;; developed;; maintained;; beyond;; deadline;; central;; plans;; roadmap;; identified;; exemplar;; response;; explores;; designed;; meet;; single;; requirements;; compatible;; strategic;; goals;; worked;; charles;; beagrie;; ltd;; develop;; supporting;; business;; case;; ensuring;; implementation;; long;; term;; objectives;; describes;; two;; roles;; institutional;; scientist;; technical;; coordinator;; contributed;; delivery;; importance;; types;; cross;; embedding;; finally;; shared;; represents;; example;; reconcile;; expectations;; individual;; researchers;; collaborators","10.2218/ijdc.v8i2.280","science and engineering;; mandate;; knowledge management;; engineering and physical sciences;; data policy;; data mining;; data management;; computer science;; business case"
"EDINA and Data Library;; University of Edinburgh;; Information Services Corporate;; ;; Library and University Collections;; EDINA and Data Library;; ","paper;; discusses;; work;; implement;; university;; edinburgh;; research;; data;; management;; rdm;; policy;; developing;; services;; needed;; support;; researchers;; fulfil;; obligations;; changing;; national;; international;; setting;; framed;; evolving;; roadmap;; includes;; governance;; model;; ensures;; cooperation;; amongst;; information;; managers;; oversight;; academic;; led;; steering;; group;; taken;; requirements;; groups;; professionals;; request;; conducted;; pilot;; involving;; volunteer;; units;; three;; colleges;; develop;; functionality;; presentation;; key;; first;; pilots;; cover;; store;; customisation;; digital;; curation;; centre;; dmponline;; tool;; repository;; plans;; achievements;; challenges;; encountered;; attempt;; bring;; fruition","10.2218/ijdc.v8i2.283","steering group;; rdm;; knowledge management;; information system;; information repository;; digital curation;; data store;; data mining;; data management;; corporate governance;; computer science"
