AA.DAfN,AW,DOI,F.FN
"Dalle Molle Institute for Semantic and Cognitive Studies;; Dalle Molle Institute for Semantic and Cognitive Studies","dico;; developed;; issco;; geneva;; network;; software;; retrieval;; lexical;; entries;; multiple;; monolingual;; bilingual;; dictionaries;; users;; simultaneously;; two;; interfaces;; one;; x;; windows;; standard;; terminals;; primary;; indexes;; concern;; headwords;; secondary;; domain;; information;; definitions;; translations;; synonyms;; displays;; show;; full;; encoded;; source;; concise;; formatted;; representation;; devised;; multilingual;; society;; today;; promise;; opening;; early;; randle;; cotgrave;; languages;; hard;; access;; contained;; explanatory;; field;; entry","10.16995/dscn.217","software;; online dictionary;; natural language processing;; information retrieval;; delegation;; computer science;; artificial intelligence"
"Acadia University","","10.16995/dscn.78","sociology;; linguistics;; learning to read"
"University of Ottawa","reading;; seems;; so;; natural;; us;; adults;; tend;; forget;; long;; took;; master;; activity;; believe;; always;; same;; follows;; pattern;; independently;; culture;; objectives;; reader;; nature;; text;; extent;; different;; mediums;; allow;; certain;; modes;; discourage;; others;; consequence;; time;; rapid;; technological;; change;; lot;; anxiety;; media;; decline;; ability;; read;; paper;; try;; put;; claims;; perspective;; make;; case;; engaged;; global;; shift;; immersive;; ergative","10.16995/dscn.79","technological change;; social media;; reading;; multimedia;; ergative case;; computer science;; cognitive psychology;; anxiety"
"University of Victoria;; Acadia University;; University of Toronto;; University College London","digital;; project;; teams;; definition;; comprised;; people;; skills;; disciplines;; content;; knowledge;; collaboration;; undertaken;; librarians;; academics;; undergraduate;; graduate;; students;; research;; assistants;; computer;; programmers;; developers;; experts;; individuals;; diversity;; perspectives;; creates;; benefits;; same;; time;; series;; challenges;; must;; minimized;; ensure;; success;; drawing;; upon;; interview;; survey;; data;; paper;; explores;; patterns;; interaction;; types;; conclude;; recommendations;; focused;; harnessing;; advantages;; minimizing","10.16995/dscn.80","survey data collection;; project success;; project management 2 0;; knowledge management;; group work;; engineering ethics;; engineering;; digital humanities;; content knowledge"
"University of British Columbia","testing;; limits;; aims;; introduce;; conceptual;; paradigm;; shift;; theoretical;; approaches;; immersive;; technologies;; postcolonial;; post;; positivistic;; world;; means;; bringing;; proximity;; alternative;; explanatory;; models;; reality;; quantum;; theory;; indigenous;; philosophy;; leroy;; little;; bear;; synchronicity;; developed;; carl;; g;; jung;; collaboration;; physicist;; wolfgang;; pauli;; modes;; open;; worldviews;; offer;; rapprochement;; history;; consciousness;; science;; art;; focuses;; instrumentality;; itself;; constructing;; perceptual;; scientific;; artistic;; especially;; virtual;; needs;; consider;; diverse;; philosophies;; theories;; representations;; space;; time;; relation;; subjectivity;; illustrate;; claim;; media;; work;; canadian;; artist;; char;; davies;; offered;; case;; studies;; software;; developer;; whose;; informed;; her;; understanding","10.16995/dscn.81","synchronicity;; subjectivity;; scientific theory;; philosophy;; paradigm shift;; ontology;; indigenous;; immersive technology;; history of consciousness;; epistemology"
"University of Victoria","authors;; ray;; siemens;; mike;; elkink;; alastair;; mccoll;; karin;; armstrong;; james;; dixon;; angelsea;; saby;; brett;; d;; hirsch;; cara;; leitch;; martin;; holmes;; eric;; haswell;; chris;; gaudet;; paul;; girn;; michael;; joyce;; rachel;; gold;; gerry;; watson;; members;; pkp;; iter;; tapor;; inke;; teams;; renaissance;; english;; knowledgebase;; rekn;; electronic;; consisting;; primary;; secondary;; materials;; text;; image;; audio;; period;; limitations;; existing;; tools;; accurately;; search;; navigate;; read;; large;; collections;; data;; formats;; coupled;; research;; professional;; reading;; led;; development;; environment;; pree;; meet;; needs;; both;; conceived;; necessary;; components;; prototype;; textual;; scholarly;; edition;; devonshire;; manuscript;; article;; offers;; overview;; cultures;; laboratory;; etcl;; university;; victoria;; proof;; concept;; current;; iteration;; concluding;; discussion;; future;; adaptation;; implementation;; integration;; projects;; partnerships","10.16995/dscn.82","watson;; visual arts;; the renaissance;; social network;; narrative;; interface design;; humanities;; engineering;; digital humanities"
"","","10.16995/dscn.83","library science;; computer science"
"University of Toronto","","10.16995/dscn.226","tact;; shakespeare s plays;; prefix;; literature;; instant;; art"
"University of Toronto","application;; tact;; literary;; criticism;; illustrated;; preliminary;; experiments;; toward;; electronic;; edition;; ovid;; metamorphoses;; whose;; suitability;; computer;; assisted;; textual;; extensive;; markup;; scheme;; defines;; range;; questions;; critic;; ask;; thesaurus;; themes;; images;; establishes;; basic;; vocabulary;; examples;; show;; normalization;; proper;; names;; attributes;; allows;; nature;; characters;; surveyed;; studied;; distribution;; graphs;; two;; major;; identified;; sex;; death;; rhythms;; eros;; violence;; across;; text;; raise;; reader;; impressions;; stories;; originate;; generic;; tools;; telling;; phrasal;; repetition;; both;; exact;; inexact;; recurrent;; verbal;; contexts;; specified;; words;; provide;; evidence;; interconnection;; tentative;; observations;; wordplay;; subliminal;; system;; phenomena;; formerly;; difficult;; observe;; may;; eventually;; accessible;; more;; measure;; finally;; characteristics;; fully;; realized","10.16995/dscn.227","vocabulary;; tact;; subliminal stimuli;; proper noun;; markup language;; literature;; literary criticism;; linguistics;; graph;; electronic edition;; computer science"
"University of Toronto","writer;; discusses;; computer;; assisted;; language;; learning;; application;; vocabulary;; grammar;; contextual;; georges;; simenon;; whodunnit;; le;; chien;; jaune;; means;; tact;; database;; effectiveness;; approach;; posited;; students;; interest;; finding;; happens;; next;; read;; chapter;; week;; progressive;; familiarity;; characters;; setting;; thematic;; typical;; items;; poisoning;; pipe;; smoking;; lighting;; extinguishing;; lends;; itself;; exploration;; groups;; belonging;; textual;; linguistic;; categories;; semantic;; lexical;; morphosemantic;; semantico;; syntagmatic;; syntactic;; morphological;; grammatical;; examples;; include;; constructional;; differences;; savoir;; connaitre;; functioning;; boite;; gradual;; metonymic;; discovery;; identity;; leon;; paper;; examines;; question;; text;; level;; represented;; narrative;; vs;; dialogue;; stylistic;; variants;; newspaper;; headlines;; articles;; telegrams;; notes;; letters;; legal;; situational;; forms;; address;; mention;; usefulness;; both;; partly;; revelation;; unknown;; latter;; particularly;; index;; distribution;; displays","10.16995/dscn.228","vocabulary;; tact;; syntagmatic analysis;; situational ethics;; psychology;; newspaper;; narrative;; metonymy;; linguistics;; grammar"
"Athabasca University","article;; introduces;; second;; part;; fronts;; copyfight;; multidisciplinary;; directions;; critical;; copyright;; studies;; first;; appeared;; dscn;; vol;; 4;; 2014;; surveys;; ongoing;; developments;; note;; global;; intellectual;; property;; regime;; trans;; pacific;; partnership;; relates;; articles;; included;; instalment;; series;; creativity;; jim;; know;; carolyn;; guertin;; transproperty;; daniel;; downes;; guest;; editor;; review;; rosemary;; coombe;; al;; collection;; dynamic;; fair;; dealing;; creating;; canadian;; culture;; online;; cet;; presente;; deuxieme;; partie;; dont;; premiere;; paru;; dans;; l;; enquete;; sur;; evolution;; recente;; developpements;; actuels;; qu;; il;; convient;; remarquer;; au;; sein;; du;; mondial;; propriete;; intellectuelle;; comme;; le;; partenariat;; transpacifique;; rattache;; aux;; inclus;; tranche;; cette;; serie;; critique;; editeur;; invite","10.16995/dscn.20","tranche;; sociology;; performance art;; intellectual property;; humanities;; general partnership;; fair dealing;; creativity;; cartography"
"York University","remix;; demonstrates;; creativity;; alive;; attack;; corporate;; copyright;; holders;; trying;; shut;; down;; media;; sharing;; remixed;; artistry;; now;; lies;; pre;; existing;; materials;; rendered;; acts;; transformation;; original;; value;; found;; artists;; reuse;; works;; reveal;; transmit;; political;; messages;; simply;; re;; create;; killing;; narrative;; instead;; fostering;; renaissance;; creative;; practice;; outside;; legal;; boundaries;; criminalization;; kinds;; growing;; barrier;; reimagines;; texts;; plots;; genres;; way;; interrogating;; future;; culture;; via;; digital;; collaborative;; authorship;; distinct;; aesthetic;; interruption;; disturbance;; capture;; leakage;; le;; demontre;; que;; creativite;; est;; bel;; bien;; vivante;; mais;; qu;; elle;; aussi;; butte;; attaques;; par;; detenteurs;; droits;; d;; auteur;; entreprises;; qui;; tentent;; arreter;; partage;; medias;; remixes;; pratique;; l;; art;; trouve;; maintenant;; dans;; facon;; dont;; materiaux;; preexistants;; sont;; rendus;; neufs;; c;; acte;; transformer;; materiel;; contribue;; valeur;; du;; remixage;; artistes;; reutilisent;; autres;; textes;; pour;; reveler;; transmettre;; politiques;; pas;; tout;; simplement;; recreer;; ne;; tue;; forme;; au;; contraire;; il;; favorise;; exterieur;; limites;; juridiques;; droit;; criminalisation;; nouveaux;; types;; cette;; obstacle;; croissant;; reinvente;; intrigues;; comme;; moyen;; interroger;; avenir;; cela;; biais;; paternite;; travaux;; numeriques;; realises;; collaboration;; esthetique;; distincte;; basee;; sur;; perturbations;; fuites","10.16995/dscn.21","the renaissance;; narrative;; media sharing;; humanities;; creativity;; art history;; art"
"University of New Brunswick","paper;; makes;; contribution;; growing;; literatures;; critical;; media;; literacy;; intellectual;; property;; forms;; participatory;; culture;; social;; production;; user;; generated;; content;; engagement;; developed;; digital;; technology;; shaped;; legal;; definitions;; commercial;; practices;; constitute;; operating;; system;; economy;; shown;; shift;; toward;; propertization;; occurred;; copyright;; trademark;; right;; publicity;; law;; strengthened;; lengthened;; increasingly;; relation;; others;; objects;; creative;; works;; marks;; rights;; abstracted;; original;; contexts;; treated;; analogous;; way;; information;; entertainment;; industries;; courts;; legislators;; even;; general;; public;; ecology;; sense;; see;; cultural;; properties;; transpropertied;; multi;; faceted;; character;; artifacts;; requires;; interaction;; protection;; formerly;; distinct;; ip;; examples;; literature;; cinema;; comic;; books;; trace;; development;; transproperty;; offer;; suggestions;; understanding;; strengthens;; cet;; article;; vient;; contribuer;; documentation;; plus;; abondante;; sur;; l;; initiation;; critique;; aux;; medias;; propriete;; intellectuelle;; alors;; que;; nouvelles;; formes;; participative;; sociale;; contenu;; genere;; par;; utilisateurs;; d;; sont;; developpees;; grâce;; utilisation;; technologie;; numerique;; ces;; memes;; aussi;; faconnees;; juridiques;; pratiques;; commerciales;; qui;; constituent;; le;; systeme;; exploitation;; economie;; il;; ete;; demontre;; qu;; est;; produit;; evolution;; vers;; appropriation;; dans;; droit;; auteur;; marques;; droits;; publicite;; outre;; chacune;; renforcee;; augmentee;; utilisee;; unes;; rapport;; autres;; objets;; diverses;; œuvres;; creation;; extraits;; leur;; contexte;; traites;; facon;; analogue;; tant;; du;; divertissement;; tribunaux;; legislateurs;; meme;; grand;; cette;; ecologie;; normal;; voir;; proprietes;; intellectuelles;; comme;; faisant;; objet;; transpropriete;; ou;; caractere;; multidimensionnel;; artefacts;; intellectuels;; necessite;; anciennement;; distinctes;; au;; moyen;; exemples;; litterature;; bandes;; dessinees;; suivra;; developpement;; offrira;; afin;; expliquer;; comment;; comprehension;; peut;; solidifier;; notre;; connaissance","10.16995/dscn.22","social production;; media literacy;; intellectual property;; humanities;; comics;; art history;; art"
"Athabasca University","review;; rosemary;; coombe;; al;; edited;; collection;; dynamic;; fair;; dealing;; creating;; canadian;; culture;; online;; university;; toronto;; press;; 2014;; sketches;; global;; copyright;; contexts;; make;; book;; so;; timely;; important;; academics;; critically;; assesses;; contributions;; noting;; highlights;; individual;; chapters;; arguments;; common;; whole;; queries;; curious;; contradiction;; stated;; commitment;; improving;; digital;; public;; access;; knowledge;; form;; paperbound;; volume;; open;; edition;; beyond;; handful;; contributors;; cette;; critique;; publiee;; presses;; l;; universite;; est;; ebauche;; contextes;; internationaux;; canadiens;; propriete;; intellectuelle;; qui;; font;; que;; cet;; ouvrage;; tres;; propos;; pour;; universitaires;; au;; canada;; evalue;; facon;; soulignant;; points;; marquants;; parmi;; chapitres;; individuels;; communs;; son;; ensemble;; interroge;; particulier;; sur;; curieuse;; entre;; enonce;; d;; engagement;; vise;; ameliorer;; acces;; numerique;; du;; aux;; connaissances;; forme;; elle;; meme;; comme;; version;; papier;; sans;; ouvert;; outre;; quelques;; mis;; disposition;; par;; collaborateurs","10.16995/dscn.23","sociology;; public access;; law;; intellectual property;; humanities;; font;; fair dealing;; contradiction"
"Department of Information & Computer Science, University of#R##N#California;; Department of Information & Computer Science, University of#R##N#California","","10.16995/dscn.229","the internet;; scholarly communication;; publishing;; political science;; internet privacy;; electronic communication;; advertising"
"University of Newcastle","statistical;; methods;; take;; randomness;; data;; starting;; point;; appropriate;; something;; so;; highly;; systematic;; english;; language;; challenge;; seems;; justified;; random;; effects;; context;; semantics;; transition;; recursion;; despite;; significant;; degree;; unpredictability;; remains;; yet;; valid;; proceeds;; assuming;; exist;; null;; hypothesis;; establishing;; furthermore;; postulate;; essential;; descriptive;; statistics;; meets;; requirements;; computational;; stylistics;; may;; force;; area;; predictive;; relationship;; specimen;; named;; population;; question;; notion;; representative;; sample;; crucial;; answer;; author;; proposes;; idea;; specimens;; repertoire;; instead;; statistician;; usual;; samples;; looks;; forward;; grammar;; probabilities;; replace","10.16995/dscn.230","statistician;; recursion;; randomness;; population;; numbering;; null hypothesis;; mathematical economics;; grammar;; descriptive statistics;; computer science;; algorithm"
"Marconi University;; Polytechnic University of Turin","aequilibrium;; transmedia;; location;; experience;; engages;; players;; adventure;; blurs;; boundaries;; digital;; physical;; spaces;; imaginary;; real;; people;; local;; community;; project;; first;; italian;; alternate;; reality;; game;; arg;; dedicated;; leonardo;; da;; vinci;; aimed;; promoting;; territory;; lomellina;; adopting;; innovative;; communication;; strategies;; engage;; designed;; amuse;; encourage;; tourism;; locative;; team;; researchers;; politecnico;; di;; torino;; guglielmo;; marconi;; university;; starting;; essay;; focuses;; games;; promote;; participation;; cultural;; experiences;; offer;; activators;; fostering;; collaboration;; creative;; grassroots;; production;; communities","10.16995/dscn.34","transmedia storytelling;; tourism;; the imaginary;; multimedia;; media studies;; locative media;; local community;; grassroots;; engineering;; cultural heritage;; adventure"
"Laval University","paper;; aims;; take;; account;; process;; annotation;; inserted;; literary;; text;; driven;; digital;; culture;; focusing;; corpus;; texts;; writers;; hyperlinking;; way;; build;; network;; allusions;; commentaries;; inside;; boundaries;; own;; support;; reading;; another;; three;; ranges;; exposed;; first;; acts;; mediated;; one;; work;; guillaume;; vissac;; accident;; personne;; published;; twitter;; feed;; 2010;; edited;; whole;; editor;; publie;; net;; author;; hyperlinks;; reinforce;; patterns;; similarity;; characters;; specific;; circumstances;; second;; semantic;; links;; inserts;; essayistic;; discourse;; urban;; fabulation;; found;; francois;; bon;; tiers;; livre;; web;; tentacular;; discursive;; ground;; social;; environment;; writer;; third;; range;; covers;; writing;; works;; enact;; set;; rewriting;; prior;; philippe;; jonkheere;; site;; desordre;; more;; specifically;; his;; project;; tentative;; d;; epuisement;; lieu;; parisien;; georges;; perec;; idea;; takes;; place;; tries;; exhaust;; real;; world;; description;; adds;; layer;; giving;; back;; reality;; depicted;; uses;; show;; context;; inherit;; tradition;; marginal;; inscribe;; basic;; function;; electronic;; publication;; linking;; perspective;; appear;; multidimensional;; textuality;; depth;; virtual","10.16995/dscn.43","virtual network;; textuality;; rewriting;; literature;; linguistics;; hyperlink;; fabulation;; electronic literature;; computer science;; annotation;; allusion"
"University of British Columbia","paper;; aims;; provide;; context;; intending;; parse;; lemmatize;; electronic;; texts;; preprocessing;; programs;; tact;; preproc;; makedct;; tagtext;; satdct;; outlines;; thought;; computer;; assisted;; parsing;; lemmatization;; discusses;; relevant;; controversies;; concerns;; field;; specific;; though;; exclusive;; reference;; english;; hopes;; offer;; practical;; orientation;; operation","10.16995/dscn.233","tact;; preprocessor;; parsing;; natural language processing;; lemmatisation;; information retrieval;; electronic dictionary;; computer science;; artificial intelligence"
"","digital;; humanities;; parle;; mais;; existent;; elles;; comme;; communaute;; unie;; coherente;; le;; gouvernement;; cette;; est;; il;; equilibre;; democratique;; aucune;; etude;; n;; avait;; jusque;; explore;; telle;; travers;; enquete;; concernant;; ses;; membres;; au;; prisme;; du;; multilinguisme;; geographie;; l;; you;; humanists;; lancee;; issue;; thatcamp;; luxembourg;; terras;; 2012b;; promue;; cours;; dh2012;; hambourg;; permis;; recolter;; echantillon;; incomplet;; deja;; significatif;; 850;; personnes;; qui;; ont;; accepte;; preter;; jeu;; questionnaire;; y;; decouvre;; tres;; grande;; diversite;; linguistique;; geographique;; existence;; d;; hors;; monde;; pas;; vu;; ou;; prete;; attention;; marginalite;; anglais;; premiere;; langue;; sa;; domination;; second;; idiome;; revelent;; fortement;; marquees;; par;; histoire;; etudes;; classiques;; peu;; beaucoup;; trop;; connectees;; aux;; disciplines;; interessant;; contemporain;; part;; sciences;; web;; fouille;; donnees;; textes;; autre;; egalement;; evenement;; majeur;; rencontres;; 2012;; dont;; theme;; etait;; culturelle;; gouverne;; europe;; amerique;; nord;; plus;; precisement;; royaume;; uni;; anciennes;; colonies;; irlande;; canada;; etats;; unis;; australie;; anglophonie;; encore;; frappe;; dira;; t;; afin;; mesurer;; progres;; cÅ“ur;; pouvoir;; notre;; cet;; article;; propose;; creation;; indicateur;; decision;; power;; dhdp;; permet;; ecart;; entre;; taille;; bassins;; leur;; dans;; expertise;; procedures;; selection;; scientifiques;; sur;; base;; debat;; collectif;; necessaire;; pour;; rendre;; ouverte;; nous;; appelons;; cela;; strategie;; sauna;; finlandais;; getting;; lot;; exist;; community;; unified;; consistent;; government;; balanced;; democratic;; now;; explored;; investigating;; members;; looking;; prism;; multilingualism;; geography;; survey;; conducted;; promoted;; incomplete;; though;; already;; significant;; sample;; people;; accepted;; answer;; found;; highly;; mixed;; linguistic;; geographic;; profile;; outsiders;; aware;; pay;; marginalization;; english;; first;; language;; dominance;; showed;; strongly;; influenced;; history;; classical;; studies;; little;; bearing;; concerned;; today;; world;; one;; hand;; data;; mining;; text;; major;; event;; cultural;; diversity;; governed;; north;; america;; namely;; united;; kingdom;; former;; ireland;; states;; australia;; anglophone;; strikes;; again;; appears;; order;; measure;; progress;; paper;; proposes;; indicator;; measures;; gap;; groups;; field;; scientific;; basis;; collective;; debate;; necessary;; make;; more;; responsive;; call;; finnish;; strategy","10.16995/dscn.41","second language;; multilingualism;; kingdom;; humanities;; first language;; ethnology;; digital humanities;; art"
"","last;; few;; years;; societies;; seem;; grown;; increasingly;; fond;; networks;; internet;; web;; progressively;; infiltrated;; sectors;; collective;; life;; established;; one;; dominant;; metaphor;; scientific;; popular;; culture;; recently;; everything;; seems;; turned;; network;; ecosystems;; graphs;; interacting;; species;; finance;; flows;; transactions;; binding;; actors;; markets;; see;; friends;; relatives;; social;; cities;; become;; webs;; transportation;; systems;; thinking;; becomes;; maze;; neural;; connections","10.16995/dscn.45","the internet;; sociology;; social network;; popular culture;; performance art;; metaphor;; media studies;; graph;; art and technology"
"Brock University","essay;; considers;; viability;; pornography;; marketed;; resistant;; revolutionary;; hegemonic;; capitalist;; heteronormative;; contexts;; focuses;; three;; contemporary;; porn;; websites;; pornhub;; treasure;; island;; media;; troublefilms;; current;; context;; internet;; represents;; complex;; web;; content;; owners;; producers;; distributors;; licensees;; users;; uploaders;; downloaders;; actors;; hosts;; advertisers;; notions;; intellectual;; property;; come;; play;; companies;; try;; make;; money;; environment;; customers;; want;; pay;; salish;; storying;; phenomenon;; maracle;; 2007;; narrate;; history;; obscenity;; discuss;; survival;; strategies;; employed;; exemplary;; netporn;; sites;; beginning;; copyright;; legal;; foundations;; eighteenth;; century;; story;; includes;; easily;; copied;; create;; sexual;; publics;; twentieth;; technological;; changes;; distribution;; twenty;; first;; examine;; businesses;; stay;; afloat;; post;; industrial;; economy;; re;; intermediation;; industry;; management;; pornographer;; author;; function;; regulation;; consumption;; sale;; identity;; viewers;; struggle;; control;; over;; facilitate;; own;; generating;; social;; economic;; norms;; mediate;; pirate;; culture;; promised;; technology;; interest;; legitimising;; entrenching;; rights;; cet;; essai;; viabilite;; pornographie;; commercialisee;; comme;; resistante;; ou;; revolutionnaire;; dans;; contextes;; capitalistes;; heteronormatifs;; hegemoniques;; il;; attarde;; sur;; trois;; pornographiques;; son;; contexte;; actuel;; represente;; toile;; complexe;; proprietaires;; contenu;; producteurs;; distributeurs;; titulaires;; licence;; utilisateurs;; televerseurs;; telechargeurs;; acteurs;; hebergeurs;; publicitaires;; propriete;; intellectuelle;; interviennent;; souvent;; l;; industrie;; essayant;; rentabiliser;; ses;; couts;; environnement;; le;; client;; ne;; veut;; pas;; payer;; traitant;; phenomene;; conte;; maniere;; je;; narre;; histoire;; obscenite;; discute;; survie;; deployees;; par;; commencant;; fondements;; juridiques;; du;; droit;; d;; auteur;; au;; dix;; huitieme;; siecle;; inclut;; emploi;; facilement;; copiee;; pour;; creer;; sexuels;; vingtieme;; ainsi;; que;; changements;; technologiques;; vingt;; unieme;; j;; entreprises;; poursuivent;; pouvoir;; subsister;; economie;; industrielle;; ces;; sont;; reintermediation;; gestion;; fonction;; pornographe;; reglementation;; consommation;; vente;; identite;; spectateur;; leur;; lutte;; controler;; rendent;; propre;; generant;; nouvelles;; normes;; sexuelles;; sociales;; economiques;; negocient;; entre;; promise;; technologie;; interet;; legitimer;; implanter;; droits","10.16995/dscn.47","treasure;; publics;; pornography;; internet pornography;; intellectual property;; humanities;; ethnology;; culture industry;; author function;; auteur theory;; art"
"Univeristy of Saskatchewan","paper;; experiment;; investigative;; tagging;; applied;; project;; building;; archive;; early;; modern;; collections;; curiosities;; proposes;; begin;; imposing;; structure;; material;; discover;; shape;; data;; itself;; materials;; design;; presented;; implication;; observations;; implementation;; cet;; essai;; presente;; experience;; d;; etiquetage;; enquete;; appliquee;; projet;; dont;; le;; est;; archiver;; curiosites;; du;; debut;; l;; epoque;; moderne;; il;; propose;; qu;; avant;; commencer;; imposer;; aux;; objets;; etude;; nous;; devons;; decouvrir;; forme;; donnees;; comme;; elles;; presentent;; dans;; ces;; conception;; cette;; presentee;; ici;; tout;; analyse;; resultats;; leur;; pour;; ainsi;; que;; quelques;; au;; sujet;; sa;; mise;; Å“uvre","10.16995/dscn.49","ontology;; nous;; humanities;; cabinet;; art history;; art"
"","plagiarism;; digital;; classrooms;; am;; important;; topic;; discussion;; literature;; post;; secondary;; teaching;; learning;; too;; framed;; unhelpful;; polemic;; moral;; terms;; contrast;; paper;; argues;; peer;; evaluation;; flipped;; marking;; system;; management;; lms;; part;; deterrence;; strategy;; help;; create;; environment;; students;; engage;; ideas;; peers;; begin;; feel;; matter;; others;; climate;; may;; less;; alienated;; university;; community;; more;; connected;; class;; likely;; plagiarise;; work;; way;; deal;; become;; engaged;; fellow;; academics;; members;; micro;; academic;; communities;; bien;; que;; le;; plagiat;; dans;; salles;; classe;; numerique;; soit;; sujet;; discussions;; documentation;; sur;; l;; enseignement;; apprentissage;; secondaire;; trop;; souvent;; est;; encadree;; termes;; morale;; polemique;; inutiles;; contraste;; cet;; essai;; soutient;; qu;; utilisant;; bareme;; notation;; renverse;; d;; par;; pairs;; cadre;; systeme;; gestion;; comme;; strategie;; pour;; dissuader;; peut;; aider;; creer;; environnement;; lequel;; etudiants;; participent;; aux;; idees;; leurs;; sont;; amenes;; penser;; peuvent;; etre;; importantes;; autres;; tel;; climat;; sentiront;; moins;; marge;; communaute;; universitaire;; plus;; rattaches;; leur;; ainsi;; ils;; pourraient;; avoir;; tendance;; plagier;; travail;; moyen;; traiter;; devenir;; engages;; envers;; academiciens;; associes;; membres;; communautes;; academiques","10.16995/dscn.55","notation;; learning environment;; learning management;; humanities;; flipped classroom;; art"
"Carleton University","drawing;; lacanian;; psychoanalysis;; digital;; media;; studies;; paper;; explores;; radical;; disconnect;; home;; object;; desire;; house;; space;; fantasy;; staged;; examines;; both;; physical;; spaces;; inform;; one;; another;; transform;; interior;; exterior;; boundaries;; appuyant;; sur;; etudes;; psycho;; analyse;; lacan;; medias;; numeriques;; cet;; essai;; explore;; le;; conflit;; entre;; chez;; soi;; comme;; objet;; desir;; maison;; l;; espace;; dans;; lequel;; reve;; est;; amenage;; examine;; comment;; espaces;; fois;; physiques;; informent;; mutuellement;; transforment;; limites;; interieures;; exterieures","10.16995/dscn.53","lacanian psychoanalysis;; fantasy;; digital media;; art history;; art;; architecture"
"Acadia University;; Acadia University","lev;; manovich;; posits;; media;; world;; wide;; web;; modular;; layered;; nature;; similar;; structural;; computer;; programming;; distinct;; elements;; combinative;; retaining;; independence;; structures;; systems;; lego;; mobile;; apps;; software;; even;; language;; itself;; exchange;; precision;; specific;; connectivity;; narrative;; stability;; focus;; progressive;; products;; flexibility;; general;; compatibility;; adaptiveness;; aggregative;; processes;; attributes;; suited;; knowledge;; environments;; peter;; schillingsburg;; sees;; modularity;; heart;; dynamic;; digital;; collaboration;; susan;; brown;; al;; liken;; projects;; cumulative;; academic;; periodicals;; caution;; still;; judged;; if;; book;; apparent;; finishedness;; scholarly;; journal;; articles;; monographs;; finished;; activity;; constructed;; function;; components;; broader;; arenas;; communication;; reimagined;; beyond;; citation;; something;; newradial;; environment;; encourages;; design;; kinds;; facilitates;; soutient;; que;; nouveaux;; medias;; le;; sont;; modulaire;; superposee;; semblable;; programmation;; informatique;; structurale;; ce;; sens;; leurs;; distincts;; combinatoires;; tout;; conservant;; leur;; independance;; systemes;; modulaires;; comme;; applications;; mobiles;; logiciels;; meme;; langage;; lui;; echangent;; connectivite;; specifique;; stabilite;; attention;; aux;; produits;; progressifs;; termes;; flexibilite;; compatibilite;; generale;; d;; adaptabilite;; procedes;; agregatifs;; ces;; attributs;; bien;; adaptes;; environnements;; connaissances;; voit;; modularite;; au;; cÅ“ur;; numerique;; dynamique;; font;; rapprochement;; entre;; projets;; numeriques;; revues;; universitaires;; mais;; precise;; toutefois;; souvent;; juges;; ils;; etaient;; livre;; ou;; apres;; aspect;; fini;; monographies;; periodiques;; finis;; l;; activite;; erudite;; ne;; pas;; edifies;; facon;; demontrer;; fonctionner;; dans;; arenes;; plus;; vastes;; pourraient;; etre;; re;; imagines;; tels;; dela;; c;; est;; concept;; environnement;; encourage;; par;; entremise;; sa;; conception;; types;; qu;; il;; facilite","10.16995/dscn.266","scholarly communication;; narrativity;; modular design;; mobile apps;; humanities;; digital scholarship;; computer software;; art history;; art"
"School of the Arts#R##N#McMaster University;; McMaster University;; University of Cambridge","music;; download;; database;; nokia;; corporation;; paper;; explores;; three;; primary;; questions;; 1;; different;; musical;; genres;; create;; patterns;; downloading;; 2;; countries;; song;; ways;; 3;; events;; affect;; question;; studied;; relation;; representative;; songs;; pop;; rap;; rock;; reveals;; significantly;; number;; key;; respects;; investigates;; mainstream;; brazil;; germany;; italy;; mexico;; kolmogorov;; smirnoff;; tests;; compare;; distributions;; found;; substantially;; dissimilar;; explored;; respect;; types;; event;; first;; adele;; grammy;; awards;; triumph;; february;; 2012;; second;; extra;; death;; michael;; jackson;; june;; 2009;; far;; greater;; effect;; factors;; industry;; social;; media;; globalisation;; l;; aide;; d;; base;; donnees;; telechargement;; musique;; fournie;; par;; cet;; essai;; explore;; trois;; principales;; est;; ce;; que;; differents;; creent;; modeles;; qu;; chanson;; particulier;; telechargee;; differentes;; facons;; dans;; pays;; comment;; evenements;; affectent;; ils;; le;; etudiee;; relativement;; chansons;; representatives;; revele;; sensiblement;; musiques;; bien;; egards;; examine;; au;; bresil;; allemagne;; italie;; mexique;; faisant;; appel;; aux;; smirnov;; pour;; comparer;; ces;; decouvert;; autres;; premierement;; evenement;; triomphe;; lors;; fevrier;; deuxiemement;; mort;; juin;; constate;; eu;; effet;; beaucoup;; plus;; important;; sur;; constatations;; font;; objet;; discussions;; divers;; facteurs;; y;; compris;; musicaux;; industrie;; medias;; sociaux;; mondialisation","10.16995/dscn.51","musical;; music industry;; literature;; humanities;; art"
